Floating wood at Chazey for flood on 20071122
Date Time Length(m) Diameter(m) Position(m) Angle(rad) Velocity(m/s) Rotation(rad/s) Roots(1/0) Branches(1/0) Grouped(1/0) PartSubmerged(1/0)
23-Nov-2007  08:08:09 1.44  0.12  72.95  0.75  5.34  1.49  0  0  0  0 
23-Nov-2007  08:08:21 0.74  0.07  72.05  0.95  6.76 -3.76  0  0  0  0 
23-Nov-2007  08:08:26 1.48  0.08  72.31  0.40  6.01  1.87  0  0  0  0 
23-Nov-2007  08:08:28 1.53  0.09  68.69  0.65  5.39  1.29  0  0  0  0 
23-Nov-2007  08:08:35 0.53  0.06  73.93  0.85  5.91  2.11  0  0  0  0 
23-Nov-2007  08:08:39 1.12  0.16  70.30  1.93  7.11 -3.65  0  0  0  0 
23-Nov-2007  08:08:39 0.82  0.10  70.15  0.56  6.05  1.70  0  0  0  0 
23-Nov-2007  08:08:41 1.23  0.12  67.26  0.67  14.52  4.73  0  0  0  0 
23-Nov-2007  08:08:47 0.89  0.06  72.62  1.36  6.90 -4.34  0  0  0  0 
23-Nov-2007  08:08:53 0.59  0.10  73.50  1.68  5.67 -3.19  0  0  0  0 
23-Nov-2007  08:08:56 0.96  0.11  71.70  1.30  4.95 -2.40  0  0  0  0 
23-Nov-2007  08:09:07 1.21  0.10  67.90  0.90  5.89  1.45  0  0  0  0 
23-Nov-2007  08:09:11 0.56  0.13  70.97  1.71  7.28 -3.75  0  0  0  0 
23-Nov-2007  08:09:12 1.16  0.05  75.36  1.70  6.66 -5.30  0  1  1  1 
23-Nov-2007  08:09:15 0.48  0.14  66.88  2.54  8.43 -4.11  0  0  0  0 
23-Nov-2007  08:09:17 1.67  0.17  71.23  1.43  6.02 -2.70  0  0  0  0 
23-Nov-2007  08:09:27 1.15  0.08  70.25  1.56  6.54 -3.36  0  0  0  0 
23-Nov-2007  08:09:28 1.31  0.12  71.25  1.46  6.14 -3.14  0  0  0  0 
23-Nov-2007  08:09:42 1.97  0.13  71.15  1.18  5.83 -3.01  0  0  0  0 
23-Nov-2007  08:09:46 1.22  0.11  73.40  0.83  5.40  1.65  0  0  0  0 
23-Nov-2007  08:09:47 1.62  0.06  73.42  0.37  6.40  2.27  0  0  0  0 
23-Nov-2007  08:09:49 0.58  0.12  72.51  1.91  5.69 -3.20  0  0  0  0 
23-Nov-2007  08:09:50 0.57  0.12  73.33  1.46  15.37 -12.30  0  0  0  0 
23-Nov-2007  08:10:05 0.81  0.12  71.88  2.33  7.92 -5.05  0  0  0  0 
23-Nov-2007  08:10:06 1.73  0.07  71.68  0.72  6.23  1.88  0  1  0  0 
23-Nov-2007  08:10:08 0.77  0.08  70.73  0.82  9.23  3.04  0  0  0  0 
23-Nov-2007  08:10:09 0.68  0.07  71.61  1.37  13.09 -9.55  0  0  0  0 
23-Nov-2007  08:10:10 1.98  0.20  71.85  0.99  8.30 -5.41  0  1  0  0 
23-Nov-2007  08:10:11 2.51  0.16  70.08  0.47  11.30  3.91  0  0  0  0 
23-Nov-2007  08:10:11 0.94  0.08  72.35  0.44  11.32  4.35  0  0  0  0 
23-Nov-2007  08:10:16 0.73  0.08  73.30  0.81  10.54  4.08  0  0  0  0 
23-Nov-2007  08:10:21 1.13  0.07  72.45  0.55  8.14  2.94  0  1  0  1 
23-Nov-2007  08:10:25 0.76  0.05  73.06  2.43  10.92 -8.62  0  0  0  0 
23-Nov-2007  08:10:27 1.50  0.12  68.13  0.61  6.30  1.74  0  0  0  0 
23-Nov-2007  08:10:34 0.55  0.06  73.81  1.45  9.57 -7.58  0  0  0  0 
23-Nov-2007  08:10:41 1.73  0.12  72.43  0.41  6.12  2.06  0  1  0  0 
23-Nov-2007  08:10:49 0.73  0.11  71.47  0.60  6.58  2.10  0  0  0  0 
23-Nov-2007  08:10:50 0.91  0.17  67.69  1.40  5.95 -2.33  0  0  0  0 
23-Nov-2007  08:10:51 0.78  0.06  73.62  0.75  6.19  2.18  0  0  0  0 
23-Nov-2007  08:10:58 0.69  0.20  70.17  1.37  6.23 -3.07  0  0  0  0 
23-Nov-2007  08:10:59 0.95  0.14  71.35  1.23  8.43 -5.36  0  0  0  0 
23-Nov-2007  08:11:01 0.87  0.05  73.21  2.92  7.45 -5.19  0  0  0  0 
23-Nov-2007  08:11:06 0.66  0.11  72.59  1.53  5.61 -3.03  0  0  0  0 
23-Nov-2007  08:11:11 0.70  0.06  73.35  1.27  7.97 -5.52  0  0  0  0 
23-Nov-2007  08:11:13 0.71  0.09  74.36  0.85  5.30  1.72  0  0  0  0 
23-Nov-2007  08:11:17 0.48  0.20  68.60  1.81  12.38 -7.81  0  0  0  0 
23-Nov-2007  08:11:23 1.28  0.08  70.44  0.75  5.90  1.53  0  0  0  0 
23-Nov-2007  08:11:25 0.34  0.09  76.71  1.22  2.89 -1.80  0  0  0  0 
23-Nov-2007  08:11:28 0.56  0.10  74.29  1.00  10.49 -8.15  0  0  0  0 
23-Nov-2007  08:11:32 0.54  0.08  70.32  0.83  7.51  2.36  0  0  0  0 
